# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1256       1.100039069107e-10       3.676322198704e-12      -4.493021080279e-13       1.277255032551e-14       2.984329967868e-15       3.254674265885e-16      -9.144122280876e-17 
 1257       1.095587789015e-10       3.695542743938e-12      -5.193276208399e-13       1.276138876435e-14       2.975732792180e-15       3.279626655611e-16      -9.198471070754e-17 
 1258       1.091204557822e-10       3.714421778487e-12      -5.907067504518e-13       1.275024666056e-14       2.967168511676e-15       3.305018498251e-16      -9.251406327785e-17 
 1259       1.086890701191e-10       3.732949293480e-12      -6.634055138845e-13       1.273912672452e-14       2.958637060455e-15       3.330923634564e-16      -9.302918978674e-17 
 1260       1.082647551399e-10       3.751115224955e-12      -7.373896848106e-13       1.272803168227e-14       2.950138370893e-15       3.357416365572e-16      -9.352999926783e-17 
 1261       1.078476447341e-10       3.768909453763e-12      -8.126247930537e-13       1.271696427548e-14       2.941672373634e-15       3.384571453462e-16      -9.401640052111e-17 
 1262       1.074378734546e-10       3.786321805460e-12      -8.890761240892e-13       1.270592726152e-14       2.933238997594e-15       3.412464122502e-16      -9.448830211265e-17 
 1263       1.070355765189e-10       3.803342050209e-12      -9.667087185441e-13       1.269492341347e-14       2.924838169945e-15       3.441170059940e-16      -9.494561237442e-17 
 1264       1.066408898101e-10       3.819959902669e-12      -1.045487371697e-12       1.268395552018e-14       2.916469816122e-15       3.470765416917e-16      -9.538823940405e-17 
 1265       1.062539498781e-10       3.836165021900e-12      -1.125376632980e-12       1.267302638624e-14       2.908133859811e-15       3.501326809373e-16      -9.581609106457e-17 
 1266       1.058748939408e-10       3.851947011251e-12      -1.206340805475e-12       1.266213883207e-14       2.899830222946e-15       3.532931318954e-16      -9.622907498422e-17 
 1267       1.055038598855e-10       3.867295418264e-12      -1.288343945417e-12       1.265129569392e-14       2.891558825708e-15       3.565656493921e-16      -9.662709855620e-17 
 1268       1.051409619607e-10       3.882201178244e-12      -1.371349631238e-12       1.264049955187e-14       2.883319571763e-15       3.599556932543e-16      -9.701009341730e-17 
 1269       1.047862175446e-10       3.896660963402e-12      -1.455320268788e-12       1.262975191030e-14       2.875112303828e-15       3.634593735974e-16      -9.737808919303e-17 
 1270       1.044396195345e-10       3.910672883650e-12      -1.540217777108e-12       1.261905400805e-14       2.866936847583e-15       3.670704243810e-16      -9.773114060230e-17 
 1271       1.041011605792e-10       3.924235047480e-12      -1.626003817644e-12       1.260840708956e-14       2.858793026376e-15       3.707825376980e-16      -9.806930305724e-17 
 1272       1.037708330778e-10       3.937345561962e-12      -1.712639793730e-12       1.259781240492e-14       2.850680661217e-15       3.745893636906e-16      -9.839263266484e-17 
 1273       1.034486291796e-10       3.950002532751e-12      -1.800086850071e-12       1.258727120987e-14       2.842599570771e-15       3.784845104665e-16      -9.870118622849e-17 
 1274       1.031345407830e-10       3.962204064096e-12      -1.888305872226e-12       1.257678476579e-14       2.834549571350e-15       3.824615440151e-16      -9.899502124964e-17 
 1275       1.028285595352e-10       3.973948258834e-12      -1.977257486089e-12       1.256635433973e-14       2.826530476912e-15       3.865139881234e-16      -9.927419592936e-17 
 1276       1.025306768312e-10       3.985233218404e-12      -2.066902057376e-12       1.255598120442e-14       2.818542099054e-15       3.906353242924e-16      -9.953876916995e-17 
 1277       1.022408838137e-10       3.996057042846e-12      -2.157199691105e-12       1.254566663826e-14       2.810584247005e-15       3.948189916528e-16      -9.978880057650e-17 
 1278       1.019591713721e-10       4.006417830806e-12      -2.248110231077e-12       1.253541192534e-14       2.802656727620e-15       3.990583868817e-16      -1.000243504585e-16 
 1279       1.016855301417e-10       4.016313679541e-12      -2.339593259366e-12       1.252521835547e-14       2.794759345378e-15       4.033468641183e-16      -1.002454798316e-16 
 1280       1.014199505036e-10       4.025742684924e-12      -2.431608095792e-12       1.251508722415e-14       2.786891902372e-15       4.076777348802e-16      -1.004522504188e-16 
 1281       1.011624225837e-10       4.034702941444e-12      -2.524113797415e-12       1.250501983260e-14       2.779054198306e-15       4.120442679793e-16      -1.006447246525e-16 
 1282       1.009129362521e-10       4.043192542217e-12      -2.617069158009e-12       1.249501748777e-14       2.771246030489e-15       4.164396894382e-16      -1.008229656759e-16 
 1283       1.006714811225e-10       4.051209578984e-12      -2.710432707548e-12       1.248508150235e-14       2.763467193829e-15       4.208571824062e-16      -1.009870373443e-16 
 1284       1.004380465516e-10       4.058752142118e-12      -2.804162711692e-12       1.247521319477e-14       2.755717480828e-15       4.252898870756e-16      -1.011370042275e-16 
 1285       1.002126216386e-10       4.065818320628e-12      -2.898217171264e-12       1.246541388923e-14       2.747996681576e-15       4.297309005973e-16      -1.012729316103e-16 
 1286       9.999519522413e-11       4.072406202164e-12      -2.992553821738e-12       1.245568491568e-14       2.740304583744e-15       4.341732769977e-16      -1.013948854952e-16 
 1287       9.978575589018e-11       4.078513873020e-12      -3.087130132721e-12       1.244602760983e-14       2.732640972582e-15       4.386100270940e-16      -1.015029326032e-16 
 1288       9.958429195906e-11       4.084139418137e-12      -3.181903307433e-12       1.243644331321e-14       2.725005630910e-15       4.430341184110e-16      -1.015971403756e-16 
 1289       9.939079149294e-11       4.089280921111e-12      -3.276830282192e-12       1.242693337311e-14       2.717398339113e-15       4.474384750968e-16      -1.016775769759e-16 
 1290       9.920524229320e-11       4.093936464194e-12      -3.371867725900e-12       1.241749914263e-14       2.709818875138e-15       4.518159778392e-16      -1.017443112910e-16 
 1291       9.902763189976e-11       4.098104128297e-12      -3.466972039520e-12       1.240814198069e-14       2.702267014484e-15       4.561594637817e-16      -1.017974129330e-16 
 1292       9.885794759051e-11       4.101781993001e-12      -3.562099355563e-12       1.239886325201e-14       2.694742530200e-15       4.604617264393e-16      -1.018369522407e-16 
 1293       9.869617638059e-11       4.104968136552e-12      -3.657205537569e-12       1.238966432715e-14       2.687245192880e-15       4.647155156154e-16      -1.018630002814e-16 
 1294       9.854230502186e-11       4.107660635872e-12      -3.752246179592e-12       1.238054658252e-14       2.679774770652e-15       4.689135373172e-16      -1.018756288522e-16 
 1295       9.839632000219e-11       4.109857566561e-12      -3.847176605681e-12       1.237151140035e-14       2.672331029178e-15       4.730484536721e-16      -1.018749104818e-16 
 1296       9.825820754487e-11       4.111557002901e-12      -3.941951869364e-12       1.236256016875e-14       2.664913731648e-15       4.771128828439e-16      -1.018609184319e-16 
 1297       9.812795360798e-11       4.112757017860e-12      -4.036526753131e-12       1.235369428167e-14       2.657522638769e-15       4.810993989487e-16      -1.018337266992e-16 
 1298       9.800554388371e-11       4.113455683097e-12      -4.130855767916e-12       1.234491513896e-14       2.650157508767e-15       4.850005319712e-16      -1.017934100166e-16 
 1299       9.789096379779e-11       4.113651068966e-12      -4.224893152581e-12       1.233622414634e-14       2.642818097375e-15       4.888087676809e-16      -1.017400438547e-16 
 1300       9.778419850884e-11       4.113341244519e-12      -4.318592873398e-12       1.232762271542e-14       2.635504157833e-15       4.925165475479e-16      -1.016737044240e-16 
 1301       9.768523290771e-11       4.112524277513e-12      -4.411908623533e-12       1.231911226372e-14       2.628215440875e-15       4.961162686595e-16      -1.015944686759e-16 
 1302       9.759405161688e-11       4.111198234410e-12      -4.504793822528e-12       1.231069421466e-14       2.620951694732e-15       4.996002836356e-16      -1.015024143044e-16 
 1303       9.751063898983e-11       4.109361180387e-12      -4.597201615785e-12       1.230236999760e-14       2.613712665120e-15       5.029609005458e-16      -1.013976197481e-16 
 1304       9.743497911037e-11       4.107011179333e-12      -4.689084874049e-12       1.229414104781e-14       2.606498095238e-15       5.061903828246e-16      -1.012801641913e-16 
 1305       9.736705579207e-11       4.104146293861e-12      -4.780396192888e-12       1.228600880650e-14       2.599307725760e-15       5.092809491880e-16      -1.011501275658e-16 
 1306       9.730685257756e-11       4.100764585305e-12      -4.871087892180e-12       1.227797472084e-14       2.592141294831e-15       5.122247735496e-16      -1.010075905526e-16 
 1307       9.725433792594e-11       4.096865270144e-12      -4.961115804322e-12       1.227003993850e-14       2.584998577334e-15       5.150161077292e-16      -1.008526411401e-16 
 1308       9.720942059467e-11       4.092452203407e-12      -5.050450686282e-12       1.226220438766e-14       2.577879503192e-15       5.176576757333e-16      -1.006853943766e-16 
 1309       9.717199375727e-11       4.087530434241e-12      -5.139066934178e-12       1.225446768672e-14       2.570784040376e-15       5.201543508371e-16      -1.005059728420e-16 
 1310       9.714194976842e-11       4.082105053117e-12      -5.226938805886e-12       1.224682944882e-14       2.563712155755e-15       5.225110393472e-16      -1.003145001133e-16 
 1311       9.711918016224e-11       4.076181191918e-12      -5.314040420782e-12       1.223928928184e-14       2.556663815086e-15       5.247326806658e-16      -1.001111007662e-16 
 1312       9.710357565066e-11       4.069764024020e-12      -5.400345759497e-12       1.223184678835e-14       2.549638983017e-15       5.268242473564e-16      -9.989590037773e-17 
 1313       9.709502612172e-11       4.062858764380e-12      -5.485828663662e-12       1.222450156565e-14       2.542637623080e-15       5.287907452088e-16      -9.966902552773e-17 
 1314       9.709342063794e-11       4.055470669623e-12      -5.570462835660e-12       1.221725320570e-14       2.535659697691e-15       5.306372133041e-16      -9.943060380134e-17 
 1315       9.709864743460e-11       4.047605038123e-12      -5.654221838370e-12       1.221010129515e-14       2.528705168147e-15       5.323687240800e-16      -9.918076379089e-17 
 1316       9.711059391809e-11       4.039267210092e-12      -5.737079094924e-12       1.220304541531e-14       2.521773994620e-15       5.339903833959e-16      -9.891963509792e-17 
 1317       9.712914666425e-11       4.030462567664e-12      -5.819007888446e-12       1.219608514213e-14       2.514866136158e-15       5.355073305979e-16      -9.864734833532e-17 
 1318       9.715419141669e-11       4.021196534980e-12      -5.899981361808e-12       1.218922004622e-14       2.507981550680e-15       5.369247385841e-16      -9.836403512934e-17 
 1319       9.718561308510e-11       4.011474578276e-12      -5.979972517377e-12       1.218244969281e-14       2.501120194974e-15       5.382478138695e-16      -9.806982812164e-17 
 1320       9.722329574363e-11       4.001302205963e-12      -6.058954216765e-12       1.217577364173e-14       2.494282024693e-15       5.394817966514e-16      -9.776486097136e-17 
 1321       9.726712262914e-11       3.990684968718e-12      -6.136899180572e-12       1.216919144743e-14       2.487466994355e-15       5.406319608744e-16      -9.744926835720e-17 
 1322       9.731697613962e-11       3.979628459566e-12      -6.213779988145e-12       1.216270265893e-14       2.480675057337e-15       5.417036142956e-16      -9.712318597941e-17 
 1323       9.737273783244e-11       3.968138313968e-12      -6.289569077318e-12       1.215630681985e-14       2.473906165872e-15       5.427020985494e-16      -9.678675056194e-17 
 1324       9.743428842273e-11       3.956220209904e-12      -6.364238744165e-12       1.215000346837e-14       2.467160271050e-15       5.436327892132e-16      -9.644009985439e-17 
 1325       9.750150778170e-11       3.943879867958e-12      -6.437761142749e-12       1.214379213719e-14       2.460437322811e-15       5.445010958721e-16      -9.608337263415e-17 
